77, 0.5 0.502474864516 0.0107074068907 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
78, 0.5 0.502506593548 0.0107173395501 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
79, 0.5 0.502538322581 0.0107272722096 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
80, 0.5 0.502570051613 0.010737204869 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
81, 0.5 0.502601780645 0.0107471375285 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
82, 0.5 0.502633509677 0.0107570701879 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
83, 0.5 0.50266523871 0.0107670028474 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
84, 0.5 0.502696967742 0.0107769355068 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
85, 0.5 0.502728696774 0.0107868681663 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
86, 0.5 0.502760425806 0.0107968008257 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
87, 0.5 0.502792154839 0.0108067334852 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
88, 0.5 0.502823883871 0.0108166661446 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
89, 0.5 0.502855612903 0.0108265988041 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
90, 0.5 0.502887341935 0.0108365314636 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
91, 0.5 0.502919070968 0.010846464123 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
92, 0.5 0.5029508 0.0108563967825 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
93, 0.5 0.502982529032 0.0108663294419 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
94, 0.5 0.503014258065 0.0108762621014 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
95, 0.5 0.503045987097 0.0108861947608 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
96, 0.5 0.503077716129 0.0108961274203 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
97, 0.5 0.503109445161 0.0109060600797 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
98, 0.5 0.503141174194 0.0109159927392 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
99, 0.5 0.503172903226 0.0109259253986 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
100, 0.5 0.503204632258 0.0109358580581 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
101, 0.5 0.50323636129 0.0109457907175 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
102, 0.5 0.503268090323 0.010955723377 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
103, 0.5 0.503299819355 0.0109656560364 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
104, 0.5 0.503331548387 0.0109755886959 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
105, 0.5 0.503363277419 0.0109855213554 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
106, 0.5 0.503395006452 0.0109954540148 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
107, 0.5 0.503426735484 0.0110053866743 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
108, 0.5 0.503458464516 0.0110153193337 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
109, 0.5 0.503490193548 0.0110252519932 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
110, 0.5 0.503521922581 0.0110351846526 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
111, 0.5 0.503553651613 0.0110451173121 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
112, 0.5 0.503585380645 0.0110550499715 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
113, 0.5 0.503617109677 0.011064982631 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
114, 0.5 0.50364883871 0.0110749152904 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
115, 0.5 0.503680567742 0.0110848479499 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
116, 0.5 0.503712296774 0.0110947806093 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
117, 0.5 0.503744025806 0.0111047132688 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
118, 0.5 0.503775754839 0.0111146459282 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
119, 0.5 0.503807483871 0.0111245785877 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
120, 0.5 0.503839212903 0.0111345112472 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
121, 0.5 0.503870941935 0.0111444439066 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
122, 0.5 0.503902670968 0.0111543765661 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
123, 0.5 0.5039344 0.0111643092255 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
124, 0.5 0.503966129032 0.011174241885 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
125, 0.5 0.503997858065 0.0111841745444 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
126, 0.5 0.504029587097 0.0111941072039 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
127, 0.5 0.504061316129 0.0112040398633 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
128, 0.5 0.504093045161 0.0112139725228 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
129, 0.5 0.504124774194 0.0112239051822 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
130, 0.5 0.504156503226 0.0112338378417 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
131, 0.5 0.504188232258 0.0112437705011 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
132, 0.5 0.50421996129 0.0112537031606 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
133, 0.5 0.504251690323 0.01126363582 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
134, 0.5 0.504283419355 0.0112735684795 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
135, 0.5 0.504315148387 0.011283501139 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
136, 0.5 0.504346877419 0.0112934337984 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
137, 0.5 0.504378606452 0.0113033664579 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
138, 0.5 0.504410335484 0.0113132991173 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
139, 0.5 0.504442064516 0.0113232317768 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
140, 0.5 0.504473793548 0.0113331644362 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
141, 0.5 0.504505522581 0.0113430970957 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
142, 0.5 0.504537251613 0.0113530297551 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
143, 0.5 0.504568980645 0.0113629624146 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
144, 0.5 0.504600709677 0.011372895074 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
145, 0.5 0.50463243871 0.0113828277335 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
146, 0.5 0.504664167742 0.0113927603929 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
147, 0.5 0.504695896774 0.0114026930524 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
148, 0.5 0.504727625806 0.0114126257118 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
149, 0.5 0.504759354839 0.0114225583713 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
150, 0.5 0.504791083871 0.0114324910308 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
151, 0.5 0.504822812903 0.0114424236902 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
152, 0.5 0.504854541935 0.0114523563497 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
153, 0.5 0.504886270968 0.0114622890091 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
154, 0.5 0.504918 0.0114722216686 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
155, 0.5 0.504949729032 0.011482154328 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
156, 0.5 0.504981458065 0.0114920869875 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
157, 0.5 0.505013187097 0.0115020196469 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
158, 0.5 0.505044916129 0.0115119523064 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
159, 0.5 0.505076645161 0.0115218849658 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
160, 0.5 0.505108374194 0.0115318176253 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
161, 0.5 0.505140103226 0.0115417502847 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
162, 0.5 0.505171832258 0.0115516829442 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
163, 0.5 0.50520356129 0.0115616156036 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
164, 0.5 0.505235290323 0.0115715482631 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
165, 0.5 0.505267019355 0.0115814809226 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
166, 0.5 0.505298748387 0.011591413582 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
167, 0.5 0.505330477419 0.0116013462415 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
168, 0.5 0.505362206452 0.0116112789009 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
169, 0.5 0.505393935484 0.0116212115604 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
170, 0.5 0.505425664516 0.0116311442198 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
171, 0.5 0.505457393548 0.0116410768793 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
172, 0.5 0.505489122581 0.0116510095387 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
173, 0.5 0.505520851613 0.0116609421982 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
174, 0.5 0.505552580645 0.0116708748576 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
175, 0.5 0.505584309677 0.0116808075171 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
176, 0.5 0.50561603871 0.0116907401765 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
177, 0.5 0.505647767742 0.011700672836 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
178, 0.5 0.505679496774 0.0117106054954 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
179, 0.5 0.505711225806 0.0117205381549 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
180, 0.5 0.505742954839 0.0117304708144 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
181, 0.5 0.505774683871 0.0117404034738 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
182, 0.5 0.505806412903 0.0117503361333 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
183, 0.5 0.505838141935 0.0117602687927 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
184, 0.5 0.505869870968 0.0117702014522 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
185, 0.5 0.5059016 0.0117801341116 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
186, 0.5 0.505933329032 0.0117900667711 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
187, 0.5 0.505965058065 0.0117999994305 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
188, 0.5 0.505996787097 0.01180993209 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
189, 0.5 0.506028516129 0.0118198647494 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
190, 0.5 0.506060245161 0.0118297974089 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
191, 0.5 0.506091974194 0.0118397300683 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
192, 0.5 0.506123703226 0.0118496627278 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
193, 0.5 0.506155432258 0.0118595953872 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
194, 0.5 0.50618716129 0.0118695280467 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
195, 0.5 0.506218890323 0.0118794607062 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
196, 0.5 0.506250619355 0.0118893933656 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
197, 0.5 0.506282348387 0.0118993260251 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
198, 0.5 0.506314077419 0.0119092586845 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
199, 0.5 0.506345806452 0.011919191344 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
200, 0.5 0.506377535484 0.0119291240034 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
201, 0.5 0.506409264516 0.0119390566629 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
202, 0.5 0.506440993548 0.0119489893223 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
203, 0.5 0.506472722581 0.0119589219818 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
204, 0.5 0.506504451613 0.0119688546412 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
205, 0.5 0.506536180645 0.0119787873007 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
206, 0.5 0.506567909677 0.0119887199601 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
207, 0.5 0.50659963871 0.0119986526196 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
208, 0.5 0.506631367742 0.012008585279 0.5 1.0 0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 1.0;
