20, 0.0 0.33532094015 0.398905808676 0.857117144811 0.992908116244 0.0 0.0 0.0 0.0341483622964 0.241379 1.0 0.0 0.0 1.0;
21, 0.0 0.33537732419 0.398862657397 0.857096338697 0.99288756006 0.0 0.0 0.0 0.0342473430566 0.241379 1.0 0.0 0.0 1.0;
22, 0.0 0.335433708229 0.398819506118 0.857075532582 0.992867003875 0.0 0.0 0.0 0.0343463238169 0.241379 1.0 0.0 0.0 1.0;
23, 0.0 0.335490092269 0.398776354839 0.857054726468 0.99284644769 0.0 0.0 0.0 0.0344453045772 0.241379 1.0 0.0 0.0 1.0;
24, 0.0 0.335546476309 0.39873320356 0.857033920354 0.992825891505 0.0 0.0 0.0 0.0345442853375 0.241379 1.0 0.0 0.0 1.0;
25, 0.0 0.335602860349 0.39869005228 0.85701311424 0.99280533532 0.0 0.0 0.0 0.0346432660978 0.241379 1.0 0.0 0.0 1.0;
26, 0.0 0.335659244389 0.398646901001 0.856992308126 0.992784779136 0.0 0.0 0.0 0.034742246858 0.241379 1.0 0.0 0.0 1.0;
27, 0.0 0.335715628429 0.398603749722 0.856971502011 0.992764222951 0.0 0.0 0.0 0.0348412276183 0.241379 1.0 0.0 0.0 1.0;
28, 0.0 0.335772012469 0.398560598443 0.856950695897 0.992743666766 0.0 0.0 0.0 0.0349402083786 0.241379 1.0 0.0 0.0 1.0;
29, 0.0 0.335828396509 0.398517447164 0.856929889783 0.992723110581 0.0 0.0 0.0 0.0350391891389 0.241379 1.0 0.0 0.0 1.0;
30, 0.0 0.335884780549 0.398474295884 0.856909083669 0.992702554396 0.0 0.0 0.0 0.0351381698991 0.241379 1.0 0.0 0.0 1.0;
31, 0.0 0.335941164589 0.398431144605 0.856888277554 0.992681998212 0.0 1.0 0.0 0.0352371506594 0.241379 1.0 0.0 0.0 1.0;
32, 0.0 0.335997548628 0.398387993326 0.85686747144 0.992661442027 0.0 0.997840172786 0.00478927777778 0.0353361314197 0.241379 1.0 0.0 0.0 1.0;
33, 0.0 0.336053932668 0.398344842047 0.856846665326 0.992640885842 0.0 0.995680345572 0.00957855555556 0.03543511218 0.241379 1.0 0.0 0.0 1.0;
34, 0.0 0.336110316708 0.398301690768 0.856825859212 0.992620329657 0.0 0.993520518359 0.0143678333333 0.0355340929403 0.241379 1.0 0.0 0.0 1.0;
35, 0.0 0.336166700748 0.398258539488 0.856805053097 0.992599773472 0.0 0.991360691145 0.0191571111111 0.0356330737005 0.241379 1.0 0.0 0.0 1.0;
36, 0.0 0.336223084788 0.398215388209 0.856784246983 0.992579217288 0.0 0.989200863931 0.0239463888889 0.0357320544608 0.241379 1.0 0.0 0.0 1.0;
37, 0.0 0.336279468828 0.39817223693 0.856763440869 0.992558661103 0.0 0.987041036717 0.0287356666667 0.0358310352211 0.241379 1.0 0.0 0.0 1.0;
38, 0.0 0.336335852868 0.398129085651 0.856742634755 0.992538104918 0.0 0.984881209503 0.0335249444444 0.0359300159814 0.241379 1.0 0.0 0.0 1.0;
39, 0.0 0.336392236908 0.398085934372 0.85672182864 0.992517548733 0.0 0.982721382289 0.0383142222222 0.0360289967417 0.241379 1.0 0.0 0.0 1.0;
40, 0.0 0.336448620948 0.398042783092 0.856701022526 0.992496992548 0.0 0.980561555076 0.0431035 0.0361279775019 0.241379 1.0 0.0 0.0 1.0;
41, 0.0 0.336505004988 0.397999631813 0.856680216412 0.992476436364 0.0 0.978401727862 0.0478927777778 0.0362269582622 0.241379 1.0 0.0 0.0 1.0;
42, 0.0 0.336561389027 0.397956480534 0.856659410298 0.992455880179 0.0 0.976241900648 0.0526820555556 0.0363259390225 0.241379 1.0 0.0 0.0 1.0;
43, 0.0 0.336617773067 0.397913329255 0.856638604183 0.992435323994 0.0 0.974082073434 0.0574713333333 0.0364249197828 0.241379 1.0 0.0 0.0 1.0;
44, 0.0 0.336674157107 0.397870177976 0.856617798069 0.992414767809 0.0 0.97192224622 0.0622606111111 0.0365239005431 0.241379 1.0 0.0 0.0 1.0;
45, 0.0 0.336730541147 0.397827026696 0.856596991955 0.992394211624 0.0 0.969762419006 0.0670498888889 0.0366228813033 0.241379 1.0 0.0 0.0 1.0;
46, 0.0 0.336786925187 0.397783875417 0.856576185841 0.99237365544 0.0 0.967602591793 0.0718391666667 0.0367218620636 0.241379 1.0 0.0 0.0 1.0;
47, 0.0 0.336843309227 0.397740724138 0.856555379726 0.992353099255 0.0 0.965442764579 0.0766284444444 0.0368208428239 0.241379 1.0 0.0 0.0 1.0;
48, 0.0 0.336899693267 0.397697572859 0.856534573612 0.99233254307 0.0 0.963282937365 0.0814177222222 0.0369198235842 0.241379 1.0 0.0 0.0 1.0;
49, 0.0 0.336956077307 0.39765442158 0.856513767498 0.992311986885 0.0 0.961123110151 0.086207 0.0370188043445 0.241379 1.0 0.0 0.0 1.0;
50, 0.0 0.337012461347 0.3976112703 0.856492961384 0.9922914307 0.0 0.958963282937 0.0909962777778 0.0371177851047 0.241379 1.0 0.0 0.0 1.0;
51, 0.0 0.337068845387 0.397568119021 0.85647215527 0.992270874516 0.0 0.956803455724 0.0957855555556 0.037216765865 0.241379 1.0 0.0 0.0 1.0;
52, 0.0 0.337125229426 0.397524967742 0.856451349155 0.992250318331 0.0 0.95464362851 0.100574833333 0.0373157466253 0.241379 1.0 0.0 0.0 1.0;
53, 0.0 0.337181613466 0.397481816463 0.856430543041 0.992229762146 0.0 0.952483801296 0.105364111111 0.0374147273856 0.241379 1.0 0.0 0.0 1.0;
54, 0.0 0.337237997506 0.397438665184 0.856409736927 0.992209205961 0.0 0.950323974082 0.110153388889 0.0375137081458 0.241379 1.0 0.0 0.0 1.0;
55, 0.0 0.337294381546 0.397395513904 0.856388930813 0.992188649776 0.0 0.948164146868 0.114942666667 0.0376126889061 0.241379 1.0 0.0 0.0 1.0;
56, 0.0 0.337350765586 0.397352362625 0.856368124698 0.992168093592 0.0 0.946004319654 0.119731944444 0.0377116696664 0.241379 1.0 0.0 0.0 1.0;
57, 0.0 0.337407149626 0.397309211346 0.856347318584 0.992147537407 0.0 0.943844492441 0.124521222222 0.0378106504267 0.241379 1.0 0.0 0.0 1.0;
58, 0.0 0.337463533666 0.397266060067 0.85632651247 0.992126981222 0.0 0.941684665227 0.1293105 0.037909631187 0.241379 1.0 0.0 0.0 1.0;
59, 0.0 0.337519917706 0.397222908788 0.856305706356 0.992106425037 0.0 0.939524838013 0.134099777778 0.0380086119472 0.241379 1.0 0.0 0.0 1.0;
60, 0.0 0.337576301746 0.397179757508 0.856284900241 0.992085868852 0.0 0.937365010799 0.138889055556 0.0381075927075 0.241379 1.0 0.0 0.0 1.0;
61, 0.0 0.337632685786 0.397136606229 0.856264094127 0.992065312668 0.0 0.935205183585 0.143678333333 0.0382065734678 0.241379 1.0 0.0 0.0 1.0;
62, 0.0 0.337689069825 0.39709345495 0.856243288013 0.992044756483 0.0 0.933045356371 0.148467611111 0.0383055542281 0.241379 1.0 0.0 0.0 1.0;
63, 0.0 0.337745453865 0.397050303671 0.856222481899 0.992024200298 0.0 0.930885529158 0.153256888889 0.0384045349884 0.241379 1.0 0.0 0.0 1.0;
64, 0.0 0.337801837905 0.397007152392 0.856201675784 0.992003644113 0.0 0.928725701944 0.158046166667 0.0385035157486 0.241379 1.0 0.0 0.0 1.0;
65, 0.0 0.337858221945 0.396964001112 0.85618086967 0.991983087928 0.0 0.92656587473 0.162835444444 0.0386024965089 0.241379 1.0 0.0 0.0 1.0;
66, 0.0 0.337914605985 0.396920849833 0.856160063556 0.991962531744 0.0 0.924406047516 0.167624722222 0.0387014772692 0.241379 1.0 0.0 0.0 1.0;
67, 0.0 0.337970990025 0.396877698554 0.856139257442 0.991941975559 0.0 0.922246220302 0.172414 0.0388004580295 0.241379 1.0 0.0 0.0 1.0;
68, 0.0 0.338027374065 0.396834547275 0.856118451327 0.991921419374 0.0 0.920086393089 0.170802654206 0.0388994387898 0.241379 1.0 0.0 0.0 1.0;
69, 0.0 0.338083758105 0.396791395996 0.856097645213 0.991900863189 0.0 0.917926565875 0.169191308411 0.03899841955 0.241379 1.0 0.0 0.0 1.0;
70, 0.0 0.338140142145 0.396748244716 0.856076839099 0.991880307004 0.0 0.915766738661 0.167579962617 0.0390974003103 0.241379 1.0 0.0 0.0 1.0;
71, 0.0 0.338196526185 0.396705093437 0.856056032985 0.99185975082 0.0 0.913606911447 0.165968616822 0.0391963810706 0.241379 1.0 0.0 0.0 1.0;
72, 0.0 0.338252910224 0.396661942158 0.85603522687 0.991839194635 0.0 0.911447084233 0.164357271028 0.0392953618309 0.241379 1.0 0.0 0.0 1.0;
73, 0.0 0.338309294264 0.396618790879 0.856014420756 0.99181863845 0.0 0.909287257019 0.162745925234 0.0393943425912 0.241379 1.0 0.0 0.0 1.0;
74, 0.0 0.338365678304 0.3965756396 0.855993614642 0.991798082265 0.0 0.907127429806 0.161134579439 0.0394933233514 0.241379 1.0 0.0 0.0 1.0;
75, 0.0 0.338422062344 0.39653248832 0.855972808528 0.99177752608 0.0 0.904967602592 0.159523233645 0.0395923041117 0.241379 1.0 0.0 0.0 1.0;
76, 0.0 0.338478446384 0.396489337041 0.855952002414 0.991756969896 0.0 0.902807775378 0.15791188785 0.039691284872 0.241379 1.0 0.0 0.0 1.0;
77, 0.0 0.338534830424 0.396446185762 0.855931196299 0.991736413711 0.0 0.900647948164 0.156300542056 0.0397902656323 0.241379 1.0 0.0 0.0 1.0;
78, 0.0 0.338591214464 0.396403034483 0.855910390185 0.991715857526 0.0 0.89848812095 0.154689196262 0.0398892463926 0.241379 1.0 0.0 0.0 1.0;
79, 0.0 0.338647598504 0.396359883204 0.855889584071 0.991695301341 0.0 0.896328293737 0.153077850467 0.0399882271528 0.241379 1.0 0.0 0.0 1.0;
80, 0.0 0.338703982544 0.396316731924 0.855868777957 0.991674745156 0.0 0.894168466523 0.151466504673 0.0400872079131 0.241379 1.0 0.0 0.0 1.0;
81, 0.0 0.338760366584 0.396273580645 0.855847971842 0.991654188972 0.0 0.892008639309 0.149855158879 0.0401861886734 0.241379 1.0 0.0 0.0 1.0;
82, 0.0 0.338816750623 0.396230429366 0.855827165728 0.991633632787 0.0 0.889848812095 0.148243813084 0.0402851694337 0.241379 1.0 0.0 0.0 1.0;
83, 0.0 0.338873134663 0.396187278087 0.855806359614 0.991613076602 0.0 0.887688984881 0.14663246729 0.0403841501939 0.241379 1.0 0.0 0.0 1.0;
84, 0.0 0.338929518703 0.396144126808 0.8557855535 0.991592520417 0.0 0.885529157667 0.145021121495 0.0404831309542 0.241379 1.0 0.0 0.0 1.0;
85, 0.0 0.338985902743 0.396100975528 0.855764747385 0.991571964232 0.0 0.883369330454 0.143409775701 0.0405821117145 0.241379 1.0 0.0 0.0 1.0;
86, 0.0 0.339042286783 0.396057824249 0.855743941271 0.991551408048 0.0 0.88120950324 0.141798429907 0.0406810924748 0.241379 1.0 0.0 0.0 1.0;
87, 0.0 0.339098670823 0.39601467297 0.855723135157 0.991530851863 0.0 0.879049676026 0.140187084112 0.0407800732351 0.241379 1.0 0.0 0.0 1.0;
88, 0.0 0.339155054863 0.395971521691 0.855702329043 0.991510295678 0.0 0.876889848812 0.138575738318 0.0408790539953 0.241379 1.0 0.0 0.0 1.0;
89, 0.0 0.339211438903 0.395928370412 0.855681522928 0.991489739493 0.0 0.874730021598 0.136964392523 0.0409780347556 0.241379 1.0 0.0 0.0 1.0;
90, 0.0 0.339267822943 0.395885219132 0.855660716814 0.991469183308 0.0 0.872570194384 0.135353046729 0.0410770155159 0.241379 1.0 0.0 0.0 1.0;
91, 0.0 0.339324206983 0.395842067853 0.8556399107 0.991448627124 0.0 0.870410367171 0.133741700935 0.0411759962762 0.241379 1.0 0.0 0.0 1.0;
92, 0.0 0.339380591022 0.395798916574 0.855619104586 0.991428070939 0.0 0.868250539957 0.13213035514 0.0412749770365 0.241379 1.0 0.0 0.0 1.0;
93, 0.0 0.339436975062 0.395755765295 0.855598298471 0.991407514754 0.0 0.866090712743 0.130519009346 0.0413739577967 0.241379 1.0 0.0 0.0 1.0;
94, 0.0 0.339493359102 0.395712614016 0.855577492357 0.991386958569 0.0 0.863930885529 0.128907663551 0.041472938557 0.241379 1.0 0.0 0.0 1.0;
95, 0.011343 0.339549743142 0.395669462736 0.855556686243 0.991366402385 0.0 0.861771058315 0.127296317757 0.0415719193173 0.241379 1.0 0.0 0.0 1.0;
96, 0.022686 0.339606127182 0.395626311457 0.855535880129 0.9913458462 0.0 0.859611231102 0.125684971963 0.0416709000776 0.241379 1.0 0.0 0.0 1.0;
97, 0.034029 0.339662511222 0.395583160178 0.855515074014 0.991325290015 0.0 0.857451403888 0.124073626168 0.0417698808379 0.241379 1.0 0.0 0.0 1.0;
98, 0.045372 0.339718895262 0.395540008899 0.8554942679 0.99130473383 0.0 0.855291576674 0.122462280374 0.0418688615981 0.241379 1.0 0.0 0.0 1.0;
99, 0.056715 0.339775279302 0.39549685762 0.855473461786 0.991284177645 0.0 0.85313174946 0.120850934579 0.0419678423584 0.241379 1.0 0.0 0.0 1.0;
100, 0.068058 0.339831663342 0.39545370634 0.855452655672 0.991263621461 0.0 0.850971922246 0.119239588785 0.0420668231187 0.241379 1.0 0.0 0.0 1.0;
101, 0.079401 0.339888047382 0.395410555061 0.855431849558 0.991243065276 0.0 0.848812095032 0.117628242991 0.042165803879 0.241379 1.0 0.0 0.0 1.0;
102, 0.090744 0.339944431421 0.395367403782 0.855411043443 0.991222509091 0.0 0.846652267819 0.116016897196 0.0422647846393 0.241379 1.0 0.0 0.0 1.0;
103, 0.102087 0.340000815461 0.395324252503 0.855390237329 0.991201952906 0.0 0.844492440605 0.114405551402 0.0423637653995 0.241379 1.0 0.0 0.0 1.0;
104, 0.11343 0.340057199501 0.395281101224 0.855369431215 0.991181396721 0.0 0.842332613391 0.112794205607 0.0424627461598 0.241379 1.0 0.0 0.0 1.0;
105, 0.124773 0.340113583541 0.395237949944 0.855348625101 0.991160840537 0.0 0.840172786177 0.111182859813 0.0425617269201 0.241379 1.0 0.0 0.0 1.0;
106, 0.136116 0.340169967581 0.395194798665 0.855327818986 0.991140284352 0.0 0.838012958963 0.109571514019 0.0426607076804 0.241379 1.0 0.0 0.0 1.0;
107, 0.147459 0.340226351621 0.395151647386 0.855307012872 0.991119728167 0.0 0.835853131749 0.107960168224 0.0427596884407 0.241379 1.0 0.0 0.0 1.0;
108, 0.158802 0.340282735661 0.395108496107 0.855286206758 0.991099171982 0.0 0.833693304536 0.10634882243 0.0428586692009 0.241379 1.0 0.0 0.0 1.0;
109, 0.170145 0.340339119701 0.395065344828 0.855265400644 0.991078615797 0.0 0.831533477322 0.104737476636 0.0429576499612 0.241379 1.0 0.0 0.0 1.0;
110, 0.181488 0.340395503741 0.395022193548 0.855244594529 0.991058059613 0.0 0.829373650108 0.103126130841 0.0430566307215 0.241379 1.0 0.0 0.0 1.0;
111, 0.192831 0.340451887781 0.394979042269 0.855223788415 0.991037503428 0.0 0.827213822894 0.101514785047 0.0431556114818 0.241379 1.0 0.0 0.0 1.0;
112, 0.204174 0.34050827182 0.39493589099 0.855202982301 0.991016947243 0.0 0.82505399568 0.0999034392523 0.043254592242 0.241379 1.0 0.0 0.0 1.0;
113, 0.215517 0.34056465586 0.394892739711 0.855182176187 0.990996391058 0.0 0.822894168467 0.0982920934579 0.0433535730023 0.241379 1.0 0.0 0.0 1.0;
114, 0.22686 0.3406210399 0.394849588432 0.855161370072 0.990975834873 0.0 0.820734341253 0.0966807476636 0.0434525537626 0.241379 1.0 0.0 0.0 1.0;
115, 0.238203 0.34067742394 0.394806437152 0.855140563958 0.990955278689 0.0 0.818574514039 0.0950694018692 0.0435515345229 0.241379 1.0 0.0 0.0 1.0;
116, 0.249546 0.34073380798 0.394763285873 0.855119757844 0.990934722504 0.0 0.816414686825 0.0934580560748 0.0436505152832 0.241379 1.0 0.0 0.0 1.0;
117, 0.260889 0.34079019202 0.394720134594 0.85509895173 0.990914166319 0.0 0.814254859611 0.0918467102804 0.0437494960434 0.241379 1.0 0.0 0.0 1.0;
118, 0.272232 0.34084657606 0.394676983315 0.855078145615 0.990893610134 0.0 0.812095032397 0.090235364486 0.0438484768037 0.241379 1.0 0.0 0.0 1.0;
119, 0.283575 0.3409029601 0.394633832036 0.855057339501 0.990873053949 0.0 0.809935205184 0.0886240186916 0.043947457564 0.241379 1.0 0.0 0.0 1.0;
120, 0.294918 0.34095934414 0.394590680756 0.855036533387 0.990852497765 0.0 0.80777537797 0.0870126728972 0.0440464383243 0.241379 1.0 0.0 0.0 1.0;
121, 0.306261 0.34101572818 0.394547529477 0.855015727273 0.99083194158 0.0 0.805615550756 0.0854013271028 0.0441454190846 0.241379 1.0 0.0 0.0 1.0;
122, 0.317604 0.341072112219 0.394504378198 0.854994921158 0.990811385395 0.0 0.803455723542 0.0837899813084 0.0442443998448 0.241379 1.0 0.0 0.0 1.0;
123, 0.328947 0.341128496259 0.394461226919 0.854974115044 0.99079082921 0.0 0.801295896328 0.082178635514 0.0443433806051 0.241379 1.0 0.0 0.0 1.0;
124, 0.34029 0.341184880299 0.39441807564 0.85495330893 0.990770273025 0.0 0.799136069114 0.0805672897196 0.0444423613654 0.241379 1.0 0.0 0.0 1.0;
125, 0.351633 0.341241264339 0.39437492436 0.854932502816 0.990749716841 0.0 0.796976241901 0.0789559439252 0.0445413421257 0.241379 1.0 0.0 0.0 1.0;
126, 0.362976 0.341297648379 0.394331773081 0.854911696702 0.990729160656 0.0 0.794816414687 0.0773445981308 0.044640322886 0.241379 1.0 0.0 0.0 1.0;
127, 0.374319 0.341354032419 0.394288621802 0.854890890587 0.990708604471 0.0 0.792656587473 0.0757332523364 0.0447393036462 0.241379 1.0 0.0 0.0 1.0;
128, 0.385662 0.341410416459 0.394245470523 0.854870084473 0.990688048286 0.0 0.790496760259 0.0741219065421 0.0448382844065 0.241379 1.0 0.0 0.0 1.0;
129, 0.397005 0.341466800499 0.394202319244 0.854849278359 0.990667492101 0.0 0.788336933045 0.0725105607477 0.0449372651668 0.241379 1.0 0.0 0.0 1.0;
130, 0.408348 0.341523184539 0.394159167964 0.854828472245 0.990646935917 0.0 0.786177105832 0.0708992149533 0.0450362459271 0.241379 1.0 0.0 0.0 1.0;
131, 0.419691 0.341579568579 0.394116016685 0.85480766613 0.990626379732 0.0 0.784017278618 0.0692878691589 0.0451352266874 0.241379 1.0 0.0 0.0 1.0;
132, 0.431034 0.341635952618 0.394072865406 0.854786860016 0.990605823547 0.0 0.781857451404 0.0676765233645 0.0452342074476 0.241379 1.0 0.0 0.0 1.0;
133, 0.43101986776 0.341692336658 0.394029714127 0.854766053902 0.990585267362 0.0 0.77969762419 0.0660651775701 0.0453331882079 0.241379 1.0 0.0 0.0 1.0;
134, 0.431005735519 0.341748720698 0.393986562848 0.854745247788 0.990564711177 0.0 0.777537796976 0.0644538317757 0.0454321689682 0.241379 1.0 0.0 0.0 1.0;
135, 0.430991603279 0.341805104738 0.393943411568 0.854724441673 0.990544154993 0.0 0.775377969762 0.0628424859813 0.0455311497285 0.241379 1.0 0.0 0.0 1.0;
136, 0.430977471038 0.341861488778 0.393900260289 0.854703635559 0.990523598808 0.0 0.773218142549 0.0612311401869 0.0456301304888 0.241379 1.0 0.0 0.0 1.0;
137, 0.430963338798 0.341917872818 0.39385710901 0.854682829445 0.990503042623 0.0 0.771058315335 0.0596197943925 0.045729111249 0.241379 1.0 0.0 0.0 1.0;
138, 0.430949206557 0.341974256858 0.393813957731 0.854662023331 0.990482486438 0.0 0.768898488121 0.0580084485981 0.0458280920093 0.241379 1.0 0.0 0.0 1.0;
139, 0.430935074317 0.342030640898 0.393770806452 0.854641217216 0.990461930253 0.0 0.766738660907 0.0563971028037 0.0459270727696 0.241379 1.0 0.0 0.0 1.0;
140, 0.430920942077 0.342087024938 0.393727655172 0.854620411102 0.990441374069 0.0 0.764578833693 0.0547857570093 0.0460260535299 0.241379 1.0 0.0 0.0 1.0;
141, 0.430906809836 0.342143408978 0.393684503893 0.854599604988 0.990420817884 0.0 0.762419006479 0.053174411215 0.0461250342901 0.241379 1.0 0.0 0.0 1.0;
142, 0.430892677596 0.342199793017 0.393641352614 0.854578798874 0.990400261699 0.0 0.760259179266 0.0515630654206 0.0462240150504 0.241379 1.0 0.0 0.0 1.0;
143, 0.430878545355 0.342256177057 0.393598201335 0.854557992759 0.990379705514 0.0 0.758099352052 0.0499517196262 0.0463229958107 0.241379 1.0 0.0 0.0 1.0;
144, 0.430864413115 0.342312561097 0.393555050056 0.854537186645 0.990359149329 0.0 0.755939524838 0.0483403738318 0.046421976571 0.241379 1.0 0.0 0.0 1.0;
145, 0.430850280874 0.342368945137 0.393511898776 0.854516380531 0.990338593145 0.0 0.753779697624 0.0467290280374 0.0465209573313 0.241379 1.0 0.0 0.0 1.0;
146, 0.430836148634 0.342425329177 0.393468747497 0.854495574417 0.99031803696 0.0 0.75161987041 0.045117682243 0.0466199380915 0.241379 1.0 0.0 0.0 1.0;
147, 0.430822016393 0.342481713217 0.393425596218 0.854474768302 0.990297480775 0.0 0.749460043197 0.0435063364486 0.0467189188518 0.241379 1.0 0.0 0.0 1.0;
148, 0.430807884153 0.342538097257 0.393382444939 0.854453962188 0.99027692459 0.0 0.747300215983 0.0418949906542 0.0468178996121 0.241379 1.0 0.0 0.0 1.0;
149, 0.430793751913 0.342594481297 0.39333929366 0.854433156074 0.990256368405 0.0 0.745140388769 0.0402836448598 0.0469168803724 0.241379 1.0 0.0 0.0 1.0;
150, 0.430779619672 0.342650865337 0.39329614238 0.85441234996 0.990235812221 0.0 0.742980561555 0.0386722990654 0.0470158611327 0.241379 1.0 0.0 0.0 1.0;
151, 0.430765487432 0.342707249377 0.393252991101 0.854391543846 0.990215256036 0.0 0.740820734341 0.037060953271 0.0471148418929 0.241379 1.0 0.0 0.0 1.0;
152, 0.430751355191 0.342763633416 0.393209839822 0.854370737731 0.990194699851 0.0 0.738660907127 0.0354496074766 0.0472138226532 0.241379 1.0 0.0 0.0 1.0;
153, 0.430737222951 0.342820017456 0.393166688543 0.854349931617 0.990174143666 0.0 0.736501079914 0.0338382616822 0.0473128034135 0.241379 1.0 0.0 0.0 1.0;
154, 0.43072309071 0.342876401496 0.393123537264 0.854329125503 0.990153587481 0.0 0.7343412527 0.0322269158879 0.0474117841738 0.241379 1.0 0.0 0.0 1.0;
155, 0.43070895847 0.342932785536 0.393080385984 0.854308319389 0.990133031297 0.0 0.732181425486 0.0306155700935 0.0475107649341 0.241379 1.0 0.0 0.0 1.0;
156, 0.43069482623 0.342989169576 0.393037234705 0.854287513274 0.990112475112 0.0 0.730021598272 0.0290042242991 0.0476097456943 0.241379 1.0 0.0 0.0 1.0;
157, 0.430680693989 0.343045553616 0.392994083426 0.85426670716 0.990091918927 0.0 0.727861771058 0.0273928785047 0.0477087264546 0.241379 1.0 0.0 0.0 1.0;
158, 0.430666561749 0.343101937656 0.392950932147 0.854245901046 0.990071362742 0.0 0.725701943844 0.0257815327103 0.0478077072149 0.241379 1.0 0.0 0.0 1.0;
159, 0.430652429508 0.343158321696 0.392907780868 0.854225094932 0.990050806557 0.0 0.723542116631 0.0241701869159 0.0479066879752 0.241379 1.0 0.0 0.0 1.0;
160, 0.430638297268 0.343214705736 0.392864629588 0.854204288817 0.990030250373 0.0 0.721382289417 0.0225588411215 0.0480056687355 0.241379 1.0 0.0 0.0 1.0;
161, 0.430624165027 0.343271089776 0.392821478309 0.854183482703 0.990009694188 0.0 0.719222462203 0.0209474953271 0.0481046494957 0.241379 1.0 0.0 0.0 1.0;
162, 0.430610032787 0.343327473815 0.39277832703 0.854162676589 0.989989138003 0.0 0.717062634989 0.0193361495327 0.048203630256 0.241379 1.0 0.0 0.0 1.0;
163, 0.430595900546 0.343383857855 0.392735175751 0.854141870475 0.989968581818 0.0 0.714902807775 0.0177248037383 0.0483026110163 0.241379 1.0 0.0 0.0 1.0;
164, 0.430581768306 0.343440241895 0.392692024472 0.85412106436 0.989948025633 0.0 0.712742980562 0.0161134579439 0.0484015917766 0.241379 1.0 0.0 0.0 1.0;
165, 0.430567636066 0.343496625935 0.392648873192 0.854100258246 0.989927469449 0.0 0.710583153348 0.0145021121495 0.0485005725369 0.241379 1.0 0.0 0.0 1.0;
166, 0.430553503825 0.343553009975 0.392605721913 0.854079452132 0.989906913264 0.0 0.708423326134 0.0128907663551 0.0485995532971 0.241379 1.0 0.0 0.0 1.0;
167, 0.430539371585 0.343609394015 0.392562570634 0.854058646018 0.989886357079 0.0 0.70626349892 0.0112794205607 0.0486985340574 0.241379 1.0 0.0 0.0 1.0;
